"","Cargo","remuneracao_total","Vinculo","Data","Ano_Ingresso","id","Primeiro_Pgto","Ultimo_Pgto","N_Meses","instrucao","Ano"
"20272","AGENTE POLITICO",16800,"ELETIVO","2018-06-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2018"
"20273","AGENTE POLITICO",12000,"ELETIVO","2018-07-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2018"
"20274","AGENTE POLITICO",12000,"ELETIVO","2018-08-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2018"
"20275","AGENTE POLITICO",12000,"ELETIVO","2018-09-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2018"
"20276","AGENTE POLITICO",12000,"ELETIVO","2018-10-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2018"
"20277","AGENTE POLITICO",19200,"ELETIVO","2018-12-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2018"
"20278","AGENTE POLITICO",12000,"ELETIVO","2019-01-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20279","AGENTE POLITICO",12000,"ELETIVO","2019-02-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20280","AGENTE POLITICO",12000,"ELETIVO","2019-03-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20281","AGENTE POLITICO",12000,"ELETIVO","2019-04-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20282","AGENTE POLITICO",12000,"ELETIVO","2019-05-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20283","AGENTE POLITICO",18000,"ELETIVO","2019-06-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20284","AGENTE POLITICO",12000,"ELETIVO","2019-08-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20285","AGENTE POLITICO",12000,"ELETIVO","2019-09-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20286","AGENTE POLITICO",12000,"ELETIVO","2019-10-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20287","AGENTE POLITICO",12000,"ELETIVO","2020-01-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20288","AGENTE POLITICO",12000,"ELETIVO","2020-02-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20289","AGENTE POLITICO",12000,"ELETIVO","2020-03-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20290","AGENTE POLITICO",12000,"ELETIVO","2020-04-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20291","AGENTE POLITICO",12000,"ELETIVO","2020-05-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20292","AGENTE POLITICO",16800,"ELETIVO","2020-06-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20293","AGENTE POLITICO",12000,"ELETIVO","2019-07-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20294","AGENTE POLITICO",12000,"ELETIVO","2020-07-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20295","AGENTE POLITICO",12000,"ELETIVO","2020-08-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20296","AGENTE POLITICO",12000,"ELETIVO","2020-09-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20297","AGENTE POLITICO",12344.22,"ELETIVO","2020-10-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20298","AGENTE POLITICO",12000,"ELETIVO","2019-11-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20299","AGENTE POLITICO",12000,"ELETIVO","2020-11-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20300","AGENTE POLITICO",22000,"ELETIVO","2019-12-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2019"
"20301","AGENTE POLITICO",23200,"ELETIVO","2020-12-01",2017,"441","2017","2020",47,"FUNDAMENTAL INCOMPLETO","2020"
"20302","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-04-01",2021,"666","2019","2022",44,"MEDIO","2019"
"20303","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-05-01",2021,"666","2019","2022",44,"MEDIO","2019"
"20304","ASSESSOR PARLAMENTAR",2629.98,"COMISSIONADO","2019-06-01",2021,"666","2019","2022",44,"MEDIO","2019"
"20305","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-08-01",2021,"666","2019","2022",44,"MEDIO","2019"
"20306","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2019-09-01",2021,"666","2019","2022",44,"MEDIO","2019"
"20307","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2019-10-01",2021,"666","2019","2022",44,"MEDIO","2019"
"20308","ASSESSOR PARLAMENTAR",6200,"COMISSIONADO","2020-01-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20309","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2021-01-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20310","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-01-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20311","ASSESSOR PARLAMENTAR",6200,"COMISSIONADO","2020-02-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20312","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2021-02-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20313","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-02-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20314","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-03-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20315","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2021-03-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20316","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-03-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20317","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-04-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20318","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2021-04-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20319","ASSESSOR PARLAMENTAR",8000,"COMISSIONADO","2022-04-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20320","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-05-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20321","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2021-05-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20322","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-05-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20323","ASSESSOR PARLAMENTAR",10400,"COMISSIONADO","2020-06-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20324","ASSESSOR PARLAMENTAR",10400,"COMISSIONADO","2021-06-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20325","ASSESSOR PARLAMENTAR",8400,"COMISSIONADO","2022-06-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20326","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-07-01",2019,"666","2019","2022",44,"MEDIO","2019"
"20327","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-07-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20328","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2021-07-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20329","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-07-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20330","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-08-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20331","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2021-08-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20332","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-08-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20333","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-09-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20334","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2021-09-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20335","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-09-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20336","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-10-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20337","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2021-10-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20338","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-10-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20339","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2019-11-01",2019,"666","2019","2022",44,"MEDIO","2019"
"20340","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-11-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20341","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2021-11-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20342","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2022-11-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20343","ASSESSOR PARLAMENTAR",9974,"COMISSIONADO","2019-12-01",2019,"666","2019","2022",44,"MEDIO","2019"
"20344","ASSESSOR PARLAMENTAR",9600,"COMISSIONADO","2020-12-01",2019,"666","2019","2022",44,"MEDIO","2020"
"20345","ASSESSOR PARLAMENTAR",9600,"COMISSIONADO","2021-12-01",2021,"666","2019","2022",44,"MEDIO","2021"
"20346","ASSESSOR PARLAMENTAR",9600,"COMISSIONADO","2022-12-01",2021,"666","2019","2022",44,"MEDIO","2022"
"20347","JORNALISTA",2089.75,"EFETIVO","2022-05-01",2022,"859","2022","2022",3,"SUPERIOR","2022"
"20348","JORNALISTA",3217.87,"EFETIVO","2022-06-01",2022,"859","2022","2022",3,"SUPERIOR","2022"
"20349","JORNALISTA",3362.25,"EFETIVO","2022-07-01",2022,"859","2022","2022",3,"SUPERIOR","2022"
"20350","JORNALISTA",1431.27,"EFETIVO","2022-08-01",2022,"859","2022","2022",3,"SUPERIOR","2022"
"20351","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2015-01-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20352","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2015-02-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20353","CONSULTOR LEGISLATIVO",2786.95,"COMISSIONADO","2015-03-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20354","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2015-04-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20355","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2015-05-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20356","CONSULTOR LEGISLATIVO",3155.97,"COMISSIONADO","2015-06-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20357","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2015-07-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20358","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2015-08-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20359","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2015-09-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20360","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2015-10-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20361","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2015-11-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20362","CONSULTOR LEGISLATIVO",4207.96,"COMISSIONADO","2015-12-01",2021,"108","2015","2022",95,"MEDIO","2015"
"20363","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2016-01-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20364","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2016-02-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20365","CONSULTOR LEGISLATIVO",2805.31,"COMISSIONADO","2016-03-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20366","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2016-04-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20367","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2016-05-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20368","CONSULTOR LEGISLATIVO",2945.57,"COMISSIONADO","2016-06-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20369","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2016-07-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20370","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2016-08-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20371","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2016-09-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20372","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2016-10-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20373","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2016-11-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20374","CONSULTOR LEGISLATIVO",3366.37,"COMISSIONADO","2016-12-01",2021,"108","2015","2022",95,"MEDIO","2016"
"20375","CHEFE DE GABINETE",4100,"COMISSIONADO","2017-01-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20376","CHEFE DE GABINETE",4100,"COMISSIONADO","2017-02-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20377","CHEFE DE GABINETE",4100,"COMISSIONADO","2017-03-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20378","CHEFE DE GABINETE",4100,"COMISSIONADO","2017-04-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20379","CHEFE DE GABINETE",5466.67,"COMISSIONADO","2017-05-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20380","CHEFE DE GABINETE",5740,"COMISSIONADO","2017-06-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20381","CHEFE DE GABINETE",4100,"COMISSIONADO","2017-07-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20382","CHEFE DE GABINETE",4100,"COMISSIONADO","2017-08-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20383","CHEFE DE GABINETE",4100,"COMISSIONADO","2017-09-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20384","CHEFE DE GABINETE",4100,"COMISSIONADO","2017-10-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20385","CHEFE DE GABINETE",4100,"COMISSIONADO","2017-11-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20386","CHEFE DE GABINETE",6560,"COMISSIONADO","2017-12-01",2021,"108","2015","2022",95,"MEDIO","2017"
"20387","CHEFE DE GABINETE",4100,"COMISSIONADO","2018-01-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20388","CHEFE DE GABINETE",4100,"COMISSIONADO","2018-02-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20389","CHEFE DE GABINETE",5466.67,"COMISSIONADO","2018-03-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20390","CHEFE DE GABINETE",4100,"COMISSIONADO","2018-04-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20391","CHEFE DE GABINETE",4100,"COMISSIONADO","2018-05-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20392","CHEFE DE GABINETE",5740,"COMISSIONADO","2018-06-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20393","CHEFE DE GABINETE",4100,"COMISSIONADO","2018-07-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20394","CHEFE DE GABINETE",4100,"COMISSIONADO","2018-08-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20395","CHEFE DE GABINETE",4100,"COMISSIONADO","2018-09-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20396","CHEFE DE GABINETE",4100,"COMISSIONADO","2018-10-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20397","CHEFE DE GABINETE",6560,"COMISSIONADO","2018-12-01",2021,"108","2015","2022",95,"MEDIO","2018"
"20398","CHEFE DE GABINETE",5466.67,"COMISSIONADO","2019-01-01",2021,"108","2015","2022",95,"MEDIO","2019"
"20399","CHEFE DE GABINETE",4100,"COMISSIONADO","2019-02-01",2021,"108","2015","2022",95,"MEDIO","2019"
"20400","CHEFE DE GABINETE",4100,"COMISSIONADO","2019-03-01",2021,"108","2015","2022",95,"MEDIO","2019"
"20401","CHEFE DE GABINETE",4100,"COMISSIONADO","2019-04-01",2021,"108","2015","2022",95,"MEDIO","2019"
"20402","CHEFE DE GABINETE",4100,"COMISSIONADO","2019-05-01",2021,"108","2015","2022",95,"MEDIO","2019"
"20403","CHEFE DE GABINETE",6150,"COMISSIONADO","2019-06-01",2021,"108","2015","2022",95,"MEDIO","2019"
"20404","CHEFE DE GABINETE",4100,"COMISSIONADO","2019-08-01",2021,"108","2015","2022",95,"MEDIO","2019"
"20405","CHEFE DE GABINETE",7000,"COMISSIONADO","2019-09-01",2021,"108","2015","2022",95,"MEDIO","2019"
"20406","CHEFE DE GABINETE",7000,"COMISSIONADO","2019-10-01",2021,"108","2015","2022",95,"MEDIO","2019"
"20407","CHEFE DE GABINETE",7200,"COMISSIONADO","2020-01-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20408","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-01-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20409","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-01-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20410","CHEFE DE GABINETE",9333.33,"COMISSIONADO","2020-02-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20411","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-02-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20412","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-02-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20413","CHEFE DE GABINETE",7000,"COMISSIONADO","2020-03-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20414","CHEFE DE GABINETE",9333.33,"COMISSIONADO","2021-03-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20415","CHEFE DE GABINETE",9333.33,"COMISSIONADO","2022-03-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20416","CHEFE DE GABINETE",7000,"COMISSIONADO","2020-04-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20417","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-04-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20418","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-04-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20419","CHEFE DE GABINETE",7000,"COMISSIONADO","2020-05-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20420","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-05-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20421","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-05-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20422","CHEFE DE GABINETE",9800,"COMISSIONADO","2020-06-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20423","CHEFE DE GABINETE",9800,"COMISSIONADO","2021-06-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20424","CHEFE DE GABINETE",9800,"COMISSIONADO","2022-06-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20425","CHEFE DE GABINETE",4100,"COMISSIONADO","2019-07-01",2017,"108","2015","2022",95,"MEDIO","2019"
"20426","CHEFE DE GABINETE",7000,"COMISSIONADO","2020-07-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20427","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-07-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20428","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-07-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20429","CHEFE DE GABINETE",7000,"COMISSIONADO","2020-08-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20430","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-08-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20431","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-08-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20432","CHEFE DE GABINETE",7000,"COMISSIONADO","2020-09-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20433","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-09-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20434","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-09-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20435","CHEFE DE GABINETE",7092.38,"COMISSIONADO","2020-10-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20436","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-10-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20437","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-10-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20438","CHEFE DE GABINETE",7000,"COMISSIONADO","2019-11-01",2019,"108","2015","2022",95,"MEDIO","2019"
"20439","CHEFE DE GABINETE",7000,"COMISSIONADO","2020-11-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20440","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-11-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20441","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-11-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20442","CHEFE DE GABINETE",11950,"COMISSIONADO","2019-12-01",2019,"108","2015","2022",95,"MEDIO","2019"
"20443","CHEFE DE GABINETE",11200,"COMISSIONADO","2020-12-01",2019,"108","2015","2022",95,"MEDIO","2020"
"20444","CHEFE DE GABINETE",11200,"COMISSIONADO","2021-12-01",2021,"108","2015","2022",95,"MEDIO","2021"
"20445","CHEFE DE GABINETE",11200,"COMISSIONADO","2022-12-01",2021,"108","2015","2022",95,"MEDIO","2022"
"20446","ASSISTENTE DE GABINETE",887.04,"COMISSIONADO","2018-09-01",2018,"620","2018","2019",4,"MEDIO","2018"
"20447","ASSISTENTE DE GABINETE",950.4,"COMISSIONADO","2018-10-01",2018,"620","2018","2019",4,"MEDIO","2018"
"20448","ASSISTENTE DE GABINETE",1267.2,"COMISSIONADO","2018-12-01",2018,"620","2018","2019",4,"MEDIO","2018"
"20449","ASSISTENTE DE GABINETE",422.4,"COMISSIONADO","2019-01-01",2018,"620","2018","2019",4,"MEDIO","2019"
"20450","AGENTE ADMINISTRATIVO",2595.98,"EFETIVO","2022-12-01",2022,"906","2022","2022",1,"MEDIO","2022"
"20451","CHEFE DE GABINETE",2970.32,"COMISSIONADO","2015-01-01",2015,"109","2015","2015",3,"MEDIO","2015"
"20452","CHEFE DE GABINETE",2970.32,"COMISSIONADO","2015-02-01",2015,"109","2015","2015",3,"MEDIO","2015"
"20453","CHEFE DE GABINETE",3934.52,"COMISSIONADO","2015-03-01",2015,"109","2015","2015",3,"MEDIO","2015"
"20454","CHEFE DE GABINETE",1072.58,"COMISSIONADO","2015-04-01",2015,"109","2015","2015",3,"MEDIO","2015"
"20455","ESTAGIARIO",800,"ESTAGIARIO","2022-01-01",2021,"823","2021","2022",11,"MEDIO","2022"
"20456","ESTAGIARIO",660,"ESTAGIARIO","2022-02-01",2021,"823","2021","2022",11,"MEDIO","2022"
"20457","ESTAGIARIO",800,"ESTAGIARIO","2021-03-01",2021,"823","2021","2022",11,"MEDIO","2021"
"20458","ESTAGIARIO",800,"ESTAGIARIO","2021-04-01",2021,"823","2021","2022",11,"MEDIO","2021"
"20459","ESTAGIARIO",800,"ESTAGIARIO","2021-05-01",2021,"823","2021","2022",11,"MEDIO","2021"
"20460","ESTAGIARIO",800,"ESTAGIARIO","2021-06-01",2021,"823","2021","2022",11,"MEDIO","2021"
"20461","ESTAGIARIO",800,"ESTAGIARIO","2021-07-01",2021,"823","2021","2022",11,"MEDIO","2021"
"20462","ESTAGIARIO",800,"ESTAGIARIO","2021-08-01",2021,"823","2021","2022",11,"MEDIO","2021"
"20463","ESTAGIARIO",800,"ESTAGIARIO","2021-09-01",2021,"823","2021","2022",11,"MEDIO","2021"
"20464","ESTAGIARIO",800,"ESTAGIARIO","2021-10-01",2021,"823","2021","2022",11,"MEDIO","2021"
"20465","ESTAGIARIO",800,"ESTAGIARIO","2021-11-01",2021,"823","2021","2022",11,"MEDIO","2021"
"20466","ESTAGIARIO",800,"ESTAGIARIO","2021-12-01",2021,"823","2021","2022",11,"MEDIO","2021"
"20467","ASSESSOR JURIDICO",3900,"COMISSIONADO","2016-07-01",2016,"369","2016","2016",5,"SUPERIOR","2016"
"20468","ASSESSOR JURIDICO",3900,"COMISSIONADO","2016-08-01",2016,"369","2016","2016",5,"SUPERIOR","2016"
"20469","ASSESSOR JURIDICO",3900,"COMISSIONADO","2016-09-01",2016,"369","2016","2016",5,"SUPERIOR","2016"
"20470","ASSESSOR JURIDICO",3900,"COMISSIONADO","2016-10-01",2016,"369","2016","2016",5,"SUPERIOR","2016"
"20471","ASSESSOR JURIDICO",3900,"COMISSIONADO","2016-11-01",2016,"369","2016","2016",5,"SUPERIOR","2016"
"20472","ASSESSOR JURIDICO",5850,"COMISSIONADO","2016-12-01",2016,"369","2016","2016",5,"SUPERIOR","2016"
"20473","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-01-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20474","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-02-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20475","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-03-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20476","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-04-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20477","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-05-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20478","CONSULTOR LEGISLATIVO",2945.57,"COMISSIONADO","2017-06-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20479","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-07-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20480","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-08-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20481","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-09-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20482","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-10-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20483","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-11-01",2021,"442","2017","2022",67,"MEDIO","2017"
"20484","CONSULTOR LEGISLATIVO",3366.37,"COMISSIONADO","2017-12-01",2021,"442","2017","2022",67,"MEDIO","2017"
